agent,eval,depth,score
ExpectimaxAgent,monotonicity_heuristic,1,384
ExpectimaxAgent,monotonicity_heuristic,1,452
ExpectimaxAgent,monotonicity_heuristic,1,572
ExpectimaxAgent,monotonicity_heuristic,1,580
ExpectimaxAgent,monotonicity_heuristic,1,172
ExpectimaxAgent,monotonicity_heuristic,1,548
ExpectimaxAgent,monotonicity_heuristic,1,180
ExpectimaxAgent,monotonicity_heuristic,1,300
ExpectimaxAgent,monotonicity_heuristic,1,452
ExpectimaxAgent,monotonicity_heuristic,1,240
ExpectimaxAgent,monotonicity_heuristic,1,228
ExpectimaxAgent,monotonicity_heuristic,1,208
ExpectimaxAgent,monotonicity_heuristic,1,456
ExpectimaxAgent,monotonicity_heuristic,1,444
ExpectimaxAgent,monotonicity_heuristic,1,184
ExpectimaxAgent,monotonicity_heuristic,1,464
ExpectimaxAgent,monotonicity_heuristic,1,372
ExpectimaxAgent,monotonicity_heuristic,1,672
ExpectimaxAgent,monotonicity_heuristic,1,392
ExpectimaxAgent,monotonicity_heuristic,1,236
ExpectimaxAgent,monotonicity_heuristic,1,492
ExpectimaxAgent,monotonicity_heuristic,1,632
ExpectimaxAgent,monotonicity_heuristic,1,268
ExpectimaxAgent,monotonicity_heuristic,1,228
ExpectimaxAgent,monotonicity_heuristic,1,320
ExpectimaxAgent,monotonicity_heuristic,1,552
ExpectimaxAgent,monotonicity_heuristic,1,436
ExpectimaxAgent,monotonicity_heuristic,1,564
ExpectimaxAgent,monotonicity_heuristic,1,144
ExpectimaxAgent,monotonicity_heuristic,1,708
ExpectimaxAgent,monotonicity_heuristic,1,496
ExpectimaxAgent,monotonicity_heuristic,1,304
ExpectimaxAgent,monotonicity_heuristic,1,388
ExpectimaxAgent,monotonicity_heuristic,1,328
ExpectimaxAgent,monotonicity_heuristic,1,364
ExpectimaxAgent,monotonicity_heuristic,1,268
ExpectimaxAgent,monotonicity_heuristic,1,372
ExpectimaxAgent,monotonicity_heuristic,1,288
ExpectimaxAgent,monotonicity_heuristic,1,224
ExpectimaxAgent,monotonicity_heuristic,1,560
ExpectimaxAgent,monotonicity_heuristic,1,416
ExpectimaxAgent,monotonicity_heuristic,1,220
ExpectimaxAgent,monotonicity_heuristic,1,136
ExpectimaxAgent,monotonicity_heuristic,1,604
ExpectimaxAgent,monotonicity_heuristic,1,300
ExpectimaxAgent,monotonicity_heuristic,1,360
ExpectimaxAgent,monotonicity_heuristic,1,784
ExpectimaxAgent,monotonicity_heuristic,1,300
ExpectimaxAgent,monotonicity_heuristic,1,268
ExpectimaxAgent,monotonicity_heuristic,1,304
ExpectimaxAgent,monotonicity_heuristic,1,416
ExpectimaxAgent,monotonicity_heuristic,1,572
ExpectimaxAgent,monotonicity_heuristic,1,664
ExpectimaxAgent,monotonicity_heuristic,1,468
ExpectimaxAgent,monotonicity_heuristic,1,396
ExpectimaxAgent,monotonicity_heuristic,1,612
ExpectimaxAgent,monotonicity_heuristic,1,600
ExpectimaxAgent,monotonicity_heuristic,1,800
ExpectimaxAgent,monotonicity_heuristic,1,332
ExpectimaxAgent,monotonicity_heuristic,1,320
ExpectimaxAgent,monotonicity_heuristic,1,292
ExpectimaxAgent,monotonicity_heuristic,1,264
ExpectimaxAgent,monotonicity_heuristic,1,544
ExpectimaxAgent,monotonicity_heuristic,1,436
ExpectimaxAgent,monotonicity_heuristic,1,312
ExpectimaxAgent,monotonicity_heuristic,1,164
ExpectimaxAgent,monotonicity_heuristic,1,336
ExpectimaxAgent,monotonicity_heuristic,1,504
ExpectimaxAgent,monotonicity_heuristic,1,340
ExpectimaxAgent,monotonicity_heuristic,1,464
ExpectimaxAgent,monotonicity_heuristic,1,336
ExpectimaxAgent,monotonicity_heuristic,1,296
ExpectimaxAgent,monotonicity_heuristic,2,316
ExpectimaxAgent,monotonicity_heuristic,2,584
ExpectimaxAgent,monotonicity_heuristic,2,588
ExpectimaxAgent,monotonicity_heuristic,2,264
ExpectimaxAgent,monotonicity_heuristic,2,584
ExpectimaxAgent,monotonicity_heuristic,2,584
ExpectimaxAgent,monotonicity_heuristic,2,964
ExpectimaxAgent,monotonicity_heuristic,2,444
ExpectimaxAgent,monotonicity_heuristic,2,328
ExpectimaxAgent,monotonicity_heuristic,2,440
ExpectimaxAgent,monotonicity_heuristic,2,468
ExpectimaxAgent,monotonicity_heuristic,2,460
ExpectimaxAgent,monotonicity_heuristic,2,408
ExpectimaxAgent,monotonicity_heuristic,2,776
ExpectimaxAgent,monotonicity_heuristic,2,1144
ExpectimaxAgent,monotonicity_heuristic,2,740
ExpectimaxAgent,monotonicity_heuristic,2,768
ExpectimaxAgent,monotonicity_heuristic,2,324
ExpectimaxAgent,monotonicity_heuristic,2,392
ExpectimaxAgent,monotonicity_heuristic,2,680
ExpectimaxAgent,monotonicity_heuristic,2,628
ExpectimaxAgent,monotonicity_heuristic,2,1080
ExpectimaxAgent,monotonicity_heuristic,2,212
ExpectimaxAgent,monotonicity_heuristic,2,320
ExpectimaxAgent,monotonicity_heuristic,2,296
ExpectimaxAgent,monotonicity_heuristic,2,1048
ExpectimaxAgent,monotonicity_heuristic,2,668
ExpectimaxAgent,monotonicity_heuristic,2,256
ExpectimaxAgent,monotonicity_heuristic,2,828
ExpectimaxAgent,monotonicity_heuristic,2,508
ExpectimaxAgent,monotonicity_heuristic,2,164
ExpectimaxAgent,monotonicity_heuristic,2,460
ExpectimaxAgent,monotonicity_heuristic,2,660
ExpectimaxAgent,monotonicity_heuristic,2,396
ExpectimaxAgent,monotonicity_heuristic,2,612
ExpectimaxAgent,monotonicity_heuristic,2,656
ExpectimaxAgent,monotonicity_heuristic,2,700
ExpectimaxAgent,monotonicity_heuristic,2,708
ExpectimaxAgent,monotonicity_heuristic,2,340
ExpectimaxAgent,monotonicity_heuristic,2,584
ExpectimaxAgent,monotonicity_heuristic,2,844
ExpectimaxAgent,monotonicity_heuristic,2,544
ExpectimaxAgent,monotonicity_heuristic,2,368
ExpectimaxAgent,monotonicity_heuristic,2,672
ExpectimaxAgent,monotonicity_heuristic,2,1260
ExpectimaxAgent,monotonicity_heuristic,2,396
ExpectimaxAgent,monotonicity_heuristic,2,288
ExpectimaxAgent,monotonicity_heuristic,2,484
ExpectimaxAgent,monotonicity_heuristic,2,808
ExpectimaxAgent,monotonicity_heuristic,2,640
ExpectimaxAgent,monotonicity_heuristic,2,592
ExpectimaxAgent,monotonicity_heuristic,2,744
ExpectimaxAgent,monotonicity_heuristic,2,412
ExpectimaxAgent,monotonicity_heuristic,2,652
ExpectimaxAgent,monotonicity_heuristic,2,552
ExpectimaxAgent,monotonicity_heuristic,2,1220
ExpectimaxAgent,monotonicity_heuristic,2,392
ExpectimaxAgent,monotonicity_heuristic,2,692
ExpectimaxAgent,monotonicity_heuristic,2,1932
ExpectimaxAgent,monotonicity_heuristic,2,644
ExpectimaxAgent,monotonicity_heuristic,2,1112
ExpectimaxAgent,monotonicity_heuristic,2,180
ExpectimaxAgent,monotonicity_heuristic,2,1248
ExpectimaxAgent,monotonicity_heuristic,2,796
ExpectimaxAgent,monotonicity_heuristic,2,344
ExpectimaxAgent,monotonicity_heuristic,2,460
ExpectimaxAgent,monotonicity_heuristic,2,252
ExpectimaxAgent,monotonicity_heuristic,2,584
ExpectimaxAgent,monotonicity_heuristic,2,940
ExpectimaxAgent,monotonicity_heuristic,2,628
ExpectimaxAgent,monotonicity_heuristic,2,392
ExpectimaxAgent,monotonicity_heuristic,2,316
ExpectimaxAgent,monotonicity_heuristic,2,768
ExpectimaxAgent,monotonicity_heuristic,2,372
ExpectimaxAgent,monotonicity_heuristic,2,232
ExpectimaxAgent,monotonicity_heuristic,2,584
ExpectimaxAgent,monotonicity_heuristic,2,584
ExpectimaxAgent,monotonicity_heuristic,2,308
ExpectimaxAgent,monotonicity_heuristic,2,708
ExpectimaxAgent,monotonicity_heuristic,2,668
ExpectimaxAgent,monotonicity_heuristic,2,540
ExpectimaxAgent,monotonicity_heuristic,2,292
ExpectimaxAgent,monotonicity_heuristic,2,924
ExpectimaxAgent,monotonicity_heuristic,2,316
ExpectimaxAgent,monotonicity_heuristic,2,552
ExpectimaxAgent,monotonicity_heuristic,2,224
ExpectimaxAgent,monotonicity_heuristic,2,388
ExpectimaxAgent,monotonicity_heuristic,2,488
ExpectimaxAgent,monotonicity_heuristic,2,560
ExpectimaxAgent,monotonicity_heuristic,2,632
ExpectimaxAgent,monotonicity_heuristic,2,300
ExpectimaxAgent,monotonicity_heuristic,2,648
ExpectimaxAgent,monotonicity_heuristic,2,392
ExpectimaxAgent,monotonicity_heuristic,2,376
ExpectimaxAgent,monotonicity_heuristic,2,508
ExpectimaxAgent,monotonicity_heuristic,2,760
ExpectimaxAgent,monotonicity_heuristic,2,452
ExpectimaxAgent,monotonicity_heuristic,2,580
ExpectimaxAgent,monotonicity_heuristic,2,456
ExpectimaxAgent,monotonicity_heuristic,2,316
ExpectimaxAgent,monotonicity_heuristic,3,412
ExpectimaxAgent,monotonicity_heuristic,3,476
ExpectimaxAgent,monotonicity_heuristic,3,692
ExpectimaxAgent,monotonicity_heuristic,3,520
ExpectimaxAgent,monotonicity_heuristic,3,448
ExpectimaxAgent,monotonicity_heuristic,3,512
ExpectimaxAgent,monotonicity_heuristic,3,696
ExpectimaxAgent,monotonicity_heuristic,3,412
ExpectimaxAgent,monotonicity_heuristic,3,624
ExpectimaxAgent,monotonicity_heuristic,3,212
ExpectimaxAgent,monotonicity_heuristic,3,328
ExpectimaxAgent,monotonicity_heuristic,3,776
ExpectimaxAgent,monotonicity_heuristic,3,548
ExpectimaxAgent,monotonicity_heuristic,3,516
ExpectimaxAgent,monotonicity_heuristic,3,576
ExpectimaxAgent,monotonicity_heuristic,3,700
ExpectimaxAgent,monotonicity_heuristic,3,912
ExpectimaxAgent,monotonicity_heuristic,3,736
ExpectimaxAgent,monotonicity_heuristic,3,316
ExpectimaxAgent,monotonicity_heuristic,3,872
ExpectimaxAgent,monotonicity_heuristic,3,656
ExpectimaxAgent,monotonicity_heuristic,3,976
ExpectimaxAgent,monotonicity_heuristic,3,608
ExpectimaxAgent,monotonicity_heuristic,3,352
ExpectimaxAgent,monotonicity_heuristic,3,292
ExpectimaxAgent,monotonicity_heuristic,3,1132
ExpectimaxAgent,monotonicity_heuristic,3,680
ExpectimaxAgent,monotonicity_heuristic,3,672
ExpectimaxAgent,monotonicity_heuristic,3,992
ExpectimaxAgent,monotonicity_heuristic,3,864
ExpectimaxAgent,monotonicity_heuristic,3,824
ExpectimaxAgent,monotonicity_heuristic,3,692
ExpectimaxAgent,monotonicity_heuristic,3,392
ExpectimaxAgent,monotonicity_heuristic,3,308
ExpectimaxAgent,monotonicity_heuristic,3,720
ExpectimaxAgent,monotonicity_heuristic,3,660
ExpectimaxAgent,monotonicity_heuristic,3,644
ExpectimaxAgent,monotonicity_heuristic,3,968
ExpectimaxAgent,monotonicity_heuristic,3,1332
ExpectimaxAgent,monotonicity_heuristic,3,228
ExpectimaxAgent,monotonicity_heuristic,3,1064
ExpectimaxAgent,monotonicity_heuristic,3,488
ExpectimaxAgent,monotonicity_heuristic,3,368
ExpectimaxAgent,monotonicity_heuristic,3,388
ExpectimaxAgent,monotonicity_heuristic,3,588
ExpectimaxAgent,monotonicity_heuristic,3,408
ExpectimaxAgent,monotonicity_heuristic,3,508
ExpectimaxAgent,monotonicity_heuristic,3,348
ExpectimaxAgent,monotonicity_heuristic,3,404
ExpectimaxAgent,monotonicity_heuristic,3,276
ExpectimaxAgent,monotonicity_heuristic,3,504
ExpectimaxAgent,monotonicity_heuristic,3,212
ExpectimaxAgent,monotonicity_heuristic,3,1072
ExpectimaxAgent,monotonicity_heuristic,3,660
ExpectimaxAgent,monotonicity_heuristic,3,656
ExpectimaxAgent,monotonicity_heuristic,3,600
ExpectimaxAgent,monotonicity_heuristic,3,596
ExpectimaxAgent,monotonicity_heuristic,3,756
ExpectimaxAgent,monotonicity_heuristic,3,492
ExpectimaxAgent,monotonicity_heuristic,3,608
ExpectimaxAgent,monotonicity_heuristic,3,800
ExpectimaxAgent,monotonicity_heuristic,3,552
ExpectimaxAgent,monotonicity_heuristic,3,940
ExpectimaxAgent,monotonicity_heuristic,3,560
ExpectimaxAgent,monotonicity_heuristic,3,640
ExpectimaxAgent,monotonicity_heuristic,3,760
ExpectimaxAgent,monotonicity_heuristic,3,748
ExpectimaxAgent,monotonicity_heuristic,3,576
ExpectimaxAgent,monotonicity_heuristic,3,540
ExpectimaxAgent,monotonicity_heuristic,3,184
ExpectimaxAgent,monotonicity_heuristic,3,548
ExpectimaxAgent,monotonicity_heuristic,3,508
ExpectimaxAgent,monotonicity_heuristic,3,608
ExpectimaxAgent,monotonicity_heuristic,3,664
ExpectimaxAgent,monotonicity_heuristic,3,888
ExpectimaxAgent,monotonicity_heuristic,3,460
ExpectimaxAgent,monotonicity_heuristic,3,528
ExpectimaxAgent,monotonicity_heuristic,3,628
ExpectimaxAgent,monotonicity_heuristic,3,736
ExpectimaxAgent,monotonicity_heuristic,3,340
ExpectimaxAgent,monotonicity_heuristic,3,660
ExpectimaxAgent,monotonicity_heuristic,3,656
ExpectimaxAgent,monotonicity_heuristic,3,1172
ExpectimaxAgent,monotonicity_heuristic,3,776
ExpectimaxAgent,monotonicity_heuristic,3,504
ExpectimaxAgent,monotonicity_heuristic,3,288
ExpectimaxAgent,monotonicity_heuristic,3,612
ExpectimaxAgent,monotonicity_heuristic,3,444
ExpectimaxAgent,monotonicity_heuristic,3,440
ExpectimaxAgent,monotonicity_heuristic,3,784
ExpectimaxAgent,monotonicity_heuristic,3,620
ExpectimaxAgent,monotonicity_heuristic,3,1156
ExpectimaxAgent,monotonicity_heuristic,3,1404
ExpectimaxAgent,monotonicity_heuristic,3,960
ExpectimaxAgent,monotonicity_heuristic,3,500
ExpectimaxAgent,monotonicity_heuristic,3,872
ExpectimaxAgent,monotonicity_heuristic,3,408
ExpectimaxAgent,monotonicity_heuristic,3,360
ExpectimaxAgent,monotonicity_heuristic,3,380
ExpectimaxAgent,monotonicity_heuristic,3,604
ExpectimaxAgent,smoothness_heuristic,1,6312
ExpectimaxAgent,smoothness_heuristic,1,7184
ExpectimaxAgent,smoothness_heuristic,1,11392
ExpectimaxAgent,smoothness_heuristic,1,3368
ExpectimaxAgent,smoothness_heuristic,1,1668
ExpectimaxAgent,smoothness_heuristic,1,3188
ExpectimaxAgent,smoothness_heuristic,1,6396
ExpectimaxAgent,smoothness_heuristic,1,6432
ExpectimaxAgent,smoothness_heuristic,1,7040
ExpectimaxAgent,smoothness_heuristic,1,5108
ExpectimaxAgent,smoothness_heuristic,1,2428
ExpectimaxAgent,smoothness_heuristic,1,7052
ExpectimaxAgent,smoothness_heuristic,1,6940
ExpectimaxAgent,smoothness_heuristic,1,2056
ExpectimaxAgent,smoothness_heuristic,1,1332
ExpectimaxAgent,smoothness_heuristic,1,1440
ExpectimaxAgent,smoothness_heuristic,1,6348
ExpectimaxAgent,smoothness_heuristic,1,3036
ExpectimaxAgent,smoothness_heuristic,1,3176
ExpectimaxAgent,smoothness_heuristic,1,6980
ExpectimaxAgent,smoothness_heuristic,1,5664
ExpectimaxAgent,smoothness_heuristic,1,3092
ExpectimaxAgent,smoothness_heuristic,1,2176
ExpectimaxAgent,smoothness_heuristic,1,7136
ExpectimaxAgent,smoothness_heuristic,1,6848
ExpectimaxAgent,smoothness_heuristic,1,5444
ExpectimaxAgent,smoothness_heuristic,1,4844
ExpectimaxAgent,smoothness_heuristic,1,2904
ExpectimaxAgent,smoothness_heuristic,1,10480
ExpectimaxAgent,smoothness_heuristic,1,7204
ExpectimaxAgent,smoothness_heuristic,1,7076
ExpectimaxAgent,smoothness_heuristic,1,5848
ExpectimaxAgent,smoothness_heuristic,1,2948
ExpectimaxAgent,smoothness_heuristic,1,3048
ExpectimaxAgent,smoothness_heuristic,1,3168
ExpectimaxAgent,smoothness_heuristic,1,5568
ExpectimaxAgent,smoothness_heuristic,1,5868
ExpectimaxAgent,smoothness_heuristic,1,3108
ExpectimaxAgent,smoothness_heuristic,1,6164
ExpectimaxAgent,smoothness_heuristic,1,7900
ExpectimaxAgent,smoothness_heuristic,1,3860
ExpectimaxAgent,smoothness_heuristic,1,6428
ExpectimaxAgent,smoothness_heuristic,1,5240
ExpectimaxAgent,smoothness_heuristic,1,1700
ExpectimaxAgent,smoothness_heuristic,1,6580
ExpectimaxAgent,smoothness_heuristic,1,1224
ExpectimaxAgent,smoothness_heuristic,1,3184
ExpectimaxAgent,smoothness_heuristic,1,3224
ExpectimaxAgent,smoothness_heuristic,1,5252
ExpectimaxAgent,smoothness_heuristic,1,7080
ExpectimaxAgent,smoothness_heuristic,1,5288
ExpectimaxAgent,smoothness_heuristic,1,3220
ExpectimaxAgent,smoothness_heuristic,1,6404
ExpectimaxAgent,smoothness_heuristic,1,6852
ExpectimaxAgent,smoothness_heuristic,1,6428
ExpectimaxAgent,smoothness_heuristic,1,3272
ExpectimaxAgent,smoothness_heuristic,1,7184
ExpectimaxAgent,smoothness_heuristic,1,7028
ExpectimaxAgent,smoothness_heuristic,1,7040
ExpectimaxAgent,smoothness_heuristic,1,7188
ExpectimaxAgent,smoothness_heuristic,1,2424
ExpectimaxAgent,smoothness_heuristic,1,3152
ExpectimaxAgent,smoothness_heuristic,1,3416
ExpectimaxAgent,smoothness_heuristic,1,11692
ExpectimaxAgent,smoothness_heuristic,1,7664
ExpectimaxAgent,smoothness_heuristic,1,6640
ExpectimaxAgent,smoothness_heuristic,1,6908
ExpectimaxAgent,smoothness_heuristic,1,7128
ExpectimaxAgent,smoothness_heuristic,1,2792
ExpectimaxAgent,smoothness_heuristic,1,3140
ExpectimaxAgent,smoothness_heuristic,1,3492
ExpectimaxAgent,smoothness_heuristic,1,3076
ExpectimaxAgent,smoothness_heuristic,1,6752
ExpectimaxAgent,smoothness_heuristic,1,3232
ExpectimaxAgent,smoothness_heuristic,1,5424
ExpectimaxAgent,smoothness_heuristic,1,3096
ExpectimaxAgent,smoothness_heuristic,1,6580
ExpectimaxAgent,smoothness_heuristic,1,6180
ExpectimaxAgent,smoothness_heuristic,1,2720
ExpectimaxAgent,smoothness_heuristic,1,6140
ExpectimaxAgent,smoothness_heuristic,1,12044
ExpectimaxAgent,smoothness_heuristic,1,6900
ExpectimaxAgent,smoothness_heuristic,1,3148
ExpectimaxAgent,smoothness_heuristic,1,2804
ExpectimaxAgent,smoothness_heuristic,1,6472
ExpectimaxAgent,smoothness_heuristic,1,5528
ExpectimaxAgent,smoothness_heuristic,1,2856
ExpectimaxAgent,smoothness_heuristic,1,1640
ExpectimaxAgent,smoothness_heuristic,1,3400
ExpectimaxAgent,smoothness_heuristic,1,7124
ExpectimaxAgent,smoothness_heuristic,1,7164
ExpectimaxAgent,smoothness_heuristic,1,7024
ExpectimaxAgent,smoothness_heuristic,1,7012
ExpectimaxAgent,smoothness_heuristic,1,3240
ExpectimaxAgent,smoothness_heuristic,1,7032
ExpectimaxAgent,smoothness_heuristic,1,3144
ExpectimaxAgent,smoothness_heuristic,1,5216
ExpectimaxAgent,smoothness_heuristic,1,6796
ExpectimaxAgent,smoothness_heuristic,1,5300
ExpectimaxAgent,smoothness_heuristic,1,6284
ExpectimaxAgent,smoothness_heuristic,2,3060
ExpectimaxAgent,smoothness_heuristic,2,3112
ExpectimaxAgent,smoothness_heuristic,2,3268
ExpectimaxAgent,smoothness_heuristic,2,9312
ExpectimaxAgent,smoothness_heuristic,2,7136
ExpectimaxAgent,smoothness_heuristic,2,7420
ExpectimaxAgent,smoothness_heuristic,2,1560
ExpectimaxAgent,smoothness_heuristic,2,3168
ExpectimaxAgent,smoothness_heuristic,2,6732
ExpectimaxAgent,smoothness_heuristic,2,7076
ExpectimaxAgent,smoothness_heuristic,2,3860
ExpectimaxAgent,smoothness_heuristic,2,7048
ExpectimaxAgent,smoothness_heuristic,2,5724
ExpectimaxAgent,smoothness_heuristic,2,3384
ExpectimaxAgent,smoothness_heuristic,2,2684
ExpectimaxAgent,smoothness_heuristic,2,5348
ExpectimaxAgent,smoothness_heuristic,2,7424
ExpectimaxAgent,smoothness_heuristic,2,6908
ExpectimaxAgent,smoothness_heuristic,2,3224
ExpectimaxAgent,smoothness_heuristic,2,5444
ExpectimaxAgent,smoothness_heuristic,2,3180
ExpectimaxAgent,smoothness_heuristic,2,3100
ExpectimaxAgent,smoothness_heuristic,2,3212
ExpectimaxAgent,smoothness_heuristic,2,10340
ExpectimaxAgent,smoothness_heuristic,2,7060
ExpectimaxAgent,smoothness_heuristic,2,6348
ExpectimaxAgent,smoothness_heuristic,2,6896
ExpectimaxAgent,smoothness_heuristic,2,6760
ExpectimaxAgent,smoothness_heuristic,2,3072
ExpectimaxAgent,smoothness_heuristic,2,5580
ExpectimaxAgent,smoothness_heuristic,2,6680
ExpectimaxAgent,smoothness_heuristic,2,7024
ExpectimaxAgent,smoothness_heuristic,2,6788
ExpectimaxAgent,smoothness_heuristic,2,11888
ExpectimaxAgent,smoothness_heuristic,2,3268
ExpectimaxAgent,smoothness_heuristic,2,7220
ExpectimaxAgent,smoothness_heuristic,2,3168
ExpectimaxAgent,smoothness_heuristic,2,3352
ExpectimaxAgent,smoothness_heuristic,2,1608
ExpectimaxAgent,smoothness_heuristic,2,7304
ExpectimaxAgent,smoothness_heuristic,2,5052
ExpectimaxAgent,smoothness_heuristic,2,4520
ExpectimaxAgent,smoothness_heuristic,2,3028
ExpectimaxAgent,smoothness_heuristic,2,3852
ExpectimaxAgent,smoothness_heuristic,2,3244
ExpectimaxAgent,smoothness_heuristic,2,1476
ExpectimaxAgent,smoothness_heuristic,2,6248
ExpectimaxAgent,smoothness_heuristic,2,3324
ExpectimaxAgent,smoothness_heuristic,2,6420
ExpectimaxAgent,smoothness_heuristic,2,7116
ExpectimaxAgent,smoothness_heuristic,2,3240
ExpectimaxAgent,smoothness_heuristic,2,6764
ExpectimaxAgent,smoothness_heuristic,2,2716
ExpectimaxAgent,smoothness_heuristic,2,7112
ExpectimaxAgent,smoothness_heuristic,2,5308
ExpectimaxAgent,smoothness_heuristic,2,6960
ExpectimaxAgent,smoothness_heuristic,2,5348
ExpectimaxAgent,smoothness_heuristic,2,2900
ExpectimaxAgent,smoothness_heuristic,2,7504
ExpectimaxAgent,smoothness_heuristic,2,3044
ExpectimaxAgent,smoothness_heuristic,2,1424
ExpectimaxAgent,smoothness_heuristic,2,3096
ExpectimaxAgent,smoothness_heuristic,2,3192
ExpectimaxAgent,smoothness_heuristic,2,3204
ExpectimaxAgent,smoothness_heuristic,2,5292
ExpectimaxAgent,smoothness_heuristic,2,1476
ExpectimaxAgent,smoothness_heuristic,2,5424
ExpectimaxAgent,smoothness_heuristic,2,7172
ExpectimaxAgent,smoothness_heuristic,2,5484
ExpectimaxAgent,smoothness_heuristic,2,1456
ExpectimaxAgent,smoothness_heuristic,2,6736
ExpectimaxAgent,smoothness_heuristic,2,7180
ExpectimaxAgent,smoothness_heuristic,2,6356
ExpectimaxAgent,smoothness_heuristic,2,6320
ExpectimaxAgent,smoothness_heuristic,2,5288
ExpectimaxAgent,smoothness_heuristic,2,3048
ExpectimaxAgent,smoothness_heuristic,2,5228
ExpectimaxAgent,smoothness_heuristic,2,6404
ExpectimaxAgent,smoothness_heuristic,2,6988
ExpectimaxAgent,smoothness_heuristic,2,5524
ExpectimaxAgent,smoothness_heuristic,2,6416
ExpectimaxAgent,smoothness_heuristic,2,1424
ExpectimaxAgent,smoothness_heuristic,2,2980
ExpectimaxAgent,smoothness_heuristic,2,3224
ExpectimaxAgent,smoothness_heuristic,2,5332
ExpectimaxAgent,smoothness_heuristic,2,6664
ExpectimaxAgent,smoothness_heuristic,2,2888
ExpectimaxAgent,smoothness_heuristic,2,7152
ExpectimaxAgent,smoothness_heuristic,2,3112
ExpectimaxAgent,smoothness_heuristic,2,2504
ExpectimaxAgent,smoothness_heuristic,2,7168
ExpectimaxAgent,smoothness_heuristic,2,5484
ExpectimaxAgent,smoothness_heuristic,2,6092
ExpectimaxAgent,smoothness_heuristic,2,3052
ExpectimaxAgent,smoothness_heuristic,2,5416
ExpectimaxAgent,smoothness_heuristic,2,3040
ExpectimaxAgent,smoothness_heuristic,2,6964
ExpectimaxAgent,smoothness_heuristic,2,3116
ExpectimaxAgent,smoothness_heuristic,2,5320
ExpectimaxAgent,smoothness_heuristic,2,2480
ExpectimaxAgent,smoothness_heuristic,3,6908
ExpectimaxAgent,smoothness_heuristic,3,7496
ExpectimaxAgent,smoothness_heuristic,3,7308
ExpectimaxAgent,smoothness_heuristic,3,6560
ExpectimaxAgent,smoothness_heuristic,3,7168
ExpectimaxAgent,smoothness_heuristic,3,6796
ExpectimaxAgent,smoothness_heuristic,3,3524
ExpectimaxAgent,smoothness_heuristic,3,5404
ExpectimaxAgent,smoothness_heuristic,3,3152
ExpectimaxAgent,smoothness_heuristic,3,7140
ExpectimaxAgent,smoothness_heuristic,3,6872
ExpectimaxAgent,smoothness_heuristic,3,7296
ExpectimaxAgent,smoothness_heuristic,3,3248
ExpectimaxAgent,smoothness_heuristic,3,3548
ExpectimaxAgent,smoothness_heuristic,3,7060
ExpectimaxAgent,smoothness_heuristic,3,5272
ExpectimaxAgent,smoothness_heuristic,3,7692
ExpectimaxAgent,smoothness_heuristic,3,6600
ExpectimaxAgent,smoothness_heuristic,3,5380
ExpectimaxAgent,smoothness_heuristic,3,7056
ExpectimaxAgent,smoothness_heuristic,3,7104
ExpectimaxAgent,smoothness_heuristic,3,7084
